2025-11-24T17:41:35.364699+00:00,30.006555441994653,4.9532279755403525,996.223473194121,0.4671807077289344,0.8527179141089289,3.3873304628289085e-05,4.3889747104026166e-05,0.01691538054683477,33,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:36.463038+00:00,29.994841762110255,5.000408651524274,1001.5027736197877,0.4640252667326427,0.8483169210798075,3.9407206334583856e-05,6.195996166988414e-05,0.018239910391596833,35,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:37.463734+00:00,30.011154159327578,5.063563887093302,994.3462251786466,0.4611456648967948,0.8526814666332955,4.247450818982475e-05,4.273062872822305e-05,0.016561423372265995,33,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:38.564040+00:00,29.994846640347063,5.058610535283967,1002.3660398768287,0.46722587405136784,0.8499903390122,2.6012915606653488e-05,5.611650452878824e-05,0.01865207165332878,36,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:39.664412+00:00,30.01156815054885,5.129195798566998,1004.1032322097213,0.4624092932782828,0.8487466961906475,3.814424533268526e-05,6.559698174090858e-05,0.018031819714560606,37,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:40.763313+00:00,30.028299966369875,5.161392585327682,1002.7795946251081,0.459699365243146,0.8487287507547996,4.659818857922946e-05,4.026584899666086e-05,0.018265607295788747,38,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:41.763766+00:00,29.999651416202095,5.233835355539211,989.4588531099304,0.4626448761861125,0.8549243554863633,4.016512352153632e-05,5.50354423035716e-05,0.016925020188314602,34,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:42.763804+00:00,29.999649021644682,5.291046568937039,1009.7044896911633,0.46734475800647335,0.8446955866888898,2.2913280377771055e-05,4.9807655002815786e-05,0.016712331398483164,36,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:43.865984+00:00,29.996936983678065,5.262936297419058,997.0087155266458,0.4639008554702585,0.852482667342408,0.00010355784022853073,4.755866179577004e-05,0.018469515077929176,37,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:44.864349+00:00,30.00425011997774,5.133034646219235,1008.9089637382818,0.4660160245651911,0.8469336475468872,2.9916285300366824e-05,4.5702538857229214e-05,0.016977588703694327,34,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:45.964337+00:00,30.007386955444073,5.147770867852007,1003.2344165673672,0.4592898252346585,0.847352649238028,7.420093479923799e-05,2.7038241954168284e-05,0.018796646817475005,39,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:46.963825+00:00,30.001949573521443,5.0553908566078976,1007.3635633403126,0.4684323599968613,0.8441026714138626,4.16936140208809e-05,4.8008026054336204e-05,0.017012453317500467,33,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:48.064121+00:00,30.005295548337926,5.1081440533773215,996.6895663372153,0.4604134161992958,0.848632837059241,2.0667705604612462e-05,6.044318147569321e-05,0.018416690099324392,38,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:49.063278+00:00,29.997349067047185,5.107153383015454,991.729715264239,0.4650450091171729,0.8511906227224946,4.8588129007390995e-05,2.658704227359897e-06,0.01697602736321039,34,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:50.062540+00:00,30.008848831890184,4.981833582239265,996.7822542496231,0.46584367967422846,0.8505493495836524,8.03461203490675e-05,1.9786453081702998e-05,0.01711377631266584,33,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:51.065078+00:00,30.013450537005923,4.930071055831709,1004.9181543462082,0.4633258811514011,0.8480868292864454,4.406874419583265e-05,2.9551598413566836e-05,0.016811718444658386,36,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:52.163557+00:00,30.009482715048648,4.905056629194564,1005.266458353747,0.4602373901474627,0.8456579565865173,1.7301376376093106e-05,5.677834299547365e-05,0.01842765172136098,38,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:53.164817+00:00,30.01344933701162,4.999541814957641,1001.8301414370471,0.4656509984931566,0.8464439523969547,3.0675534934959305e-05,3.948194913177635e-05,0.016509713930085372,33,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:54.163570+00:00,29.9674681040163,4.996817471462505,1000.1823530173499,0.4636135492653751,0.8472787659879586,3.5421108398960535e-05,4.50033919166911e-05,0.016953501054397132,35,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:55.163454+00:00,30.018055213612474,5.037682623889525,999.6195597980279,0.46433887925731704,0.8503673594177188,1.5702776502426035e-05,2.80768384901668e-05,0.016674798051871238,33,30.0,5.0,1000.0,0,nofaults
2025-11-24T17:41:56.164736+00:00,30.047963600322543,5.025423078161419,995.8439941887311,0.46098383556592815,0.8496989363228871,7.145727619260362e-05,2.8693761157931068e-05,0.016378357807341187,32,30.0,5.0,1000.0,0,nofaults
